Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Payment,Day,Month,Year,DayOfWeek,Time
-1.2255245388734932,1.2278258231927517,1.0100505037878158,1.0125791108334214,0.3121472631288886,-1.1603075738225006,1.1846565535789302,-0.34546164726455825,-1.2138956487222357,-0.030318423315895134,1.19779391983632,0.0,0.49472307417393696,0.05879839701865003
1.2316675190182225,0.006108586185038572,1.0100505037878158,1.0125791108334214,0.8969664914734106,-1.4733009000233432,0.5074680985141613,-0.8087363009411763,1.2048254446221942,-0.9587294722236872,0.001495373183316223,0.0,-0.018608260896295886,-1.1880860990693565
-1.2255245388734932,1.2278258231927517,-0.9900495037128095,-0.9875771574795099,0.8969664914734106,1.2187463216797687,-0.16972035655060763,0.5733174925838521,-1.2138956487222357,1.594400912272741,-1.1948031734696876,0.0,-1.0452709310367616,1.3524410617099567
1.2316675190182225,0.006108586185038572,-0.9900495037128095,-0.9875771574795099,-0.2726719652156334,1.6433053955410089,1.5232507811113147,2.9404126877345553,1.2048254446221942,1.710452293386215,-1.1948031734696876,0.0,-0.5319395959665287,1.5498644402572244
-1.2255245388734932,1.2278258231927517,-0.9900495037128095,1.0125791108334214,-0.8574911935601554,-0.640555882503583,-0.16972035655060763,-0.4806193942512794,1.2048254446221942,-0.7266267099967392,-1.1948031734696876,0.0,-0.5319395959665287,-0.5750345551594199
-1.2255245388734932,1.2278258231927517,1.0100505037878158,1.0125791108334214,-0.2726719652156334,-0.12042342071483451,-0.8469088116153766,-0.6364544203202871,-0.00453510205002071,-0.030318423315895134,0.001495373183316223,0.0,0.49472307417393696,-0.5958159634275534
0.0030714900723645792,-1.2156086508226747,-0.9900495037128095,1.0125791108334214,0.3121472631288886,-0.48710538316180724,0.8460623260465457,0.1576566986729168,1.2048254446221942,1.1301953878188449,0.001495373183316223,0.0,-1.5586022661069945,-0.3776111766121522
0.0030714900723645792,-1.2156086508226747,1.0100505037878158,1.0125791108334214,0.8969664914734106,0.5181286571912641,-0.8469088116153766,-0.4192782385604041,1.2048254446221942,0.7820412444784229,0.001495373183316223,0.0,0.49472307417393696,-1.24003961973969
0.0030714900723645792,-1.2156086508226747,1.0100505037878158,1.0125791108334214,1.4817857198179325,0.7827641337236069,0.8460623260465457,1.309368193277107,-1.2138956487222357,0.5499384822514749,1.19779391983632,0.0,-0.5319395959665287,-0.3672204724780855
0.0030714900723645792,-1.2156086508226747,-0.9900495037128095,-0.9875771574795099,1.4817857198179325,0.1796237095117639,0.5074680985141613,0.5029974766651778,-0.00453510205002071,-0.14636980442936914,0.001495373183316223,0.0,-0.018608260896295886,-1.1880860990693565
-1.2255245388734932,1.2278258231927517,-0.9900495037128095,1.0125791108334214,0.3121472631288886,-1.5037625376098,1.5232507811113147,-0.6273892248979903,-1.2138956487222357,-0.26242118554284316,1.19779391983632,0.0,-0.5319395959665287,0.3913009293087851
1.2316675190182225,0.006108586185038572,-0.9900495037128095,1.0125791108334214,0.3121472631288886,1.3379274787367803,1.5232507811113147,2.5942085577973137,-1.2138956487222357,1.1301953878188449,-1.1948031734696876,0.0,0.49472307417393696,-0.5022996262209528
0.0030714900723645792,-1.2156086508226747,1.0100505037878158,-0.9875771574795099,-1.4423104219046774,-1.5833435658044182,-0.5083145840829921,-1.0745191972034702,1.2048254446221942,-0.6105753288832652,-1.1948031734696876,0.0,-0.018608260896295886,-1.3231652528122237
-1.2255245388734932,1.2278258231927517,-0.9900495037128095,1.0125791108334214,-0.8574911935601554,-0.5362247737699687,-0.8469088116153766,-0.777871468908118,-0.00453510205002071,1.246246768932319,1.19779391983632,0.0,-1.0452709310367616,0.9991571211516882
-1.2255245388734932,1.2278258231927517,1.0100505037878158,-0.9875771574795099,-1.4423104219046774,-1.5106164060667528,-0.8469088116153766,-1.1092691129889414,-0.00453510205002071,-0.14636980442936914,1.19779391983632,0.0,-0.018608260896295886,-0.37241582454511885
-1.2255245388734932,1.2278258231927517,1.0100505037878158,1.0125791108334214,-0.2726719652156334,-0.8553104274881028,-0.8469088116153766,-0.886394808392186,-0.00453510205002071,0.20178433891105288,0.001495373183316223,0.0,1.5213857443144028,0.635482476459353
1.2316675190182225,0.006108586185038572,1.0100505037878158,-0.9875771574795099,1.4817857198179325,1.6539669686962686,-1.185503039147761,-0.4594672715992533,-1.2138956487222357,0.6659898633649489,0.001495373183316223,0.0,-0.018608260896295886,-1.1725000428682564
0.0030714900723645792,-1.2156086508226747,1.0100505037878158,1.0125791108334214,-0.2726719652156334,0.6738637793520242,0.5074680985141613,0.8952182652698883,-0.00453510205002071,-0.14636980442936914,-1.1948031734696876,0.0,-1.5586022661069945,1.1498223310956557
0.0030714900723645792,-1.2156086508226747,1.0100505037878158,-0.9875771574795099,0.3121472631288886,1.04778038072578,-0.16972035655060763,0.47640623675977367,-0.00453510205002071,1.0141440067053709,1.19779391983632,0.0,1.5213857443144028,-0.39839258488028567
1.2316675190182225,0.006108586185038572,1.0100505037878158,1.0125791108334214,-0.8574911935601554,-1.5132817993555678,0.8460623260465457,-0.7730366980162264,1.2048254446221942,0.5499384822514749,-1.1948031734696876,0.0,1.5213857443144028,1.6225993691956915
-1.2255245388734932,1.2278258231927517,-0.9900495037128095,1.0125791108334214,-1.4423104219046774,0.6411175189465832,0.5074680985141613,0.8692313717259705,1.2048254446221942,1.246246768932319,1.19779391983632,0.0,-1.0452709310367616,1.503106271653924
0.0030714900723645792,-1.2156086508226747,-0.9900495037128095,1.0125791108334214,-0.2726719652156334,-0.06254630930056691,-1.5240972666801456,-1.0805626608183347,1.2048254446221942,-1.6550377589045313,1.19779391983632,0.0,0.49472307417393696,1.4459573989165573
0.0030714900723645792,-1.2156086508226747,-0.9900495037128095,1.0125791108334214,-0.8574911935601554,-0.20723908783623618,-1.185503039147761,-0.8814737023057964,-0.00453510205002071,-1.0747808533371612,1.19779391983632,0.0,-0.5319395959665287,-1.0893744097957225
1.2316675190182225,0.006108586185038572,-0.9900495037128095,-0.9875771574795099,-0.8574911935601554,1.0382611189800124,1.5232507811113147,2.254479567447427,1.2048254446221942,0.4338871011380009,1.19779391983632,0.0,-1.0452709310367616,0.5367707871857191
1.2316675190182225,0.006108586185038572,1.0100505037878158,1.0125791108334214,-0.8574911935601554,0.20475456052059085,0.5074680985141613,0.522940906594231,1.2048254446221942,0.31783572002452687,-1.1948031734696876,0.0,0.49472307417393696,0.302979944169218
-1.2255245388734932,1.2278258231927517,1.0100505037878158,1.0125791108334214,0.8969664914734106,-0.3439356865054608,0.5074680985141613,0.0875093531432388,-0.00453510205002071,-1.4229349966775833,1.19779391983632,0.0,1.5213857443144028,-0.6321834278967868
0.0030714900723645792,-1.2156086508226747,1.0100505037878158,-0.9875771574795099,-0.2726719652156334,0.6030404719635124,-1.5240972666801456,-1.0051057008270257,-0.00453510205002071,-1.1908322344506352,-1.1948031734696876,0.0,1.00805440924417,1.6381854253967916
1.2316675190182225,0.006108586185038572,-0.9900495037128095,-0.9875771574795099,-0.8574911935601554,1.6730054921878041,1.5232507811113147,2.974083413588801,-0.00453510205002071,-0.030318423315895134,0.001495373183316223,0.0,0.49472307417393696,-0.16460174186378446
1.2316675190182225,0.006108586185038572,1.0100505037878158,-0.9875771574795099,0.3121472631288886,0.11260810682155922,-1.185503039147761,-0.8089521389274216,1.2048254446221942,-0.14636980442936914,0.001495373183316223,0.0,-0.018608260896295886,-0.8451928626451546
0.0030714900723645792,-1.2156086508226747,-0.9900495037128095,-0.9875771574795099,-0.8574911935601554,0.7081331216367877,-1.5240972666801456,-0.9931914439862927,-0.00453510205002071,-1.1908322344506352,-1.1948031734696876,0.0,1.00805440924417,-1.20886750733749
-1.2255245388734932,1.2278258231927517,1.0100505037878158,1.0125791108334214,1.4817857198179325,-0.40790512543701984,-0.8469088116153766,-0.7342290280893461,-1.2138956487222357,-0.14636980442936914,0.001495373183316223,0.0,-0.018608260896295886,-0.1074528691264175
1.2316675190182225,0.006108586185038572,-0.9900495037128095,-0.9875771574795099,-1.4423104219046774,0.21275074038703576,-1.5240972666801456,-1.0493524880072842,1.2048254446221942,0.31783572002452687,0.001495373183316223,0.0,-1.5586022661069945,-1.167304690801223
1.2316675190182225,0.006108586185038572,1.0100505037878158,-0.9875771574795099,-1.4423104219046774,-0.85911813218641,1.5232507811113147,0.10343819652813183,-1.2138956487222357,-0.030318423315895134,0.001495373183316223,0.0,0.49472307417393696,-1.0010534246561555
0.0030714900723645792,-1.2156086508226747,-0.9900495037128095,1.0125791108334214,-0.8574911935601554,0.987999416962359,0.5074680985141613,1.1445111393830516,1.2048254446221942,-1.6550377589045313,1.19779391983632,0.0,0.49472307417393696,1.3732224699780902
-1.2255245388734932,1.2278258231927517,1.0100505037878158,1.0125791108334214,0.3121472631288886,1.5694359243938514,-1.185503039147761,-0.4786336847778239,-0.00453510205002071,-0.030318423315895134,1.19779391983632,0.0,0.49472307417393696,-1.6244956727001587
